ean,product_id,manufacturer,article_type,source_file,tyre_width,tyre_aspect_ratio,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,tyre_tt_tl,provider,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
4019238031775,ART014716,CONTINENTAL,REIFEN,03.csv,,215,,15,109,S,,,03,,,,,,
4019238032055,ART016170,CONTINENTAL,REIFEN,03.csv,,235,,19,99,V,,,03,,,,,,
4019238032062,ART013332,CONTINENTAL,REIFEN,03.csv,,195,,16,87,H,,,03,,,,,,
4019238032192,ART017529,CONTINENTAL,REIFEN,03.csv,,215,,17,98,H,,,03,,,,,,
4019238032208,ART013693,CONTINENTAL,REIFEN,03.csv,,265,,21,105,Y,,,03,,,,,,
4019238032215,ART013694,CONTINENTAL,REIFEN,03.csv,,255,,21,102,Y,,,03,,,,,,
4019238032536,ART015605,CONTINENTAL,REIFEN,03.csv,,235,,17,103,W,,,03,,,,,,
4019238032543,ART016171,CONTINENTAL,REIFEN,03.csv,,235,,17,103,W,,,03,,,,,,
4019238033113,ART014477,CONTINENTAL,REIFEN,03.csv,,185,,15,88,H,,,03,,,,,,
4019238034172,ART026757,CONTINENTAL,REIFEN,03.csv,,235,,16,115,R,,,03,,,,,,
4019238034226,ART015038,CONTINENTAL,REIFEN,03.csv,,245,,19,102,Y,,,03,,,,,,
4019238034691,ART016173,CONTINENTAL,REIFEN,03.csv,,285,,16,126,N,,,03,,,,,,
4019238035377,ART014705,CONTINENTAL,REIFEN,03.csv,,235,,17,99,H,,,03,,,,,,
4019238035681,ART015047,CONTINENTAL,REIFEN,03.csv,,215,,16,102,H,,,03,,,,,,
4019238036893,ART015603,CONTINENTAL,REIFEN,03.csv,,235,,17,103,H,,,03,,,,,,
4019238036909,ART015604,CONTINENTAL,REIFEN,03.csv,,175,,15,88,T,,,03,,,,,,
4019238036954,ART015042,CONTINENTAL,REIFEN,03.csv,,235,,18,95,Y,,,03,,,,,,
4019238037494,ART016178,CONTINENTAL,REIFEN,03.csv,,215,,15,104,T,,,03,,,,,,
4019238037500,ART016179,CONTINENTAL,REIFEN,03.csv,,225,,17,109,H,,,03,,,,,,
4019238038071,ART015372,CONTINENTAL,REIFEN,03.csv,,165,,15,81,T,,,03,,,,,,
4019238038200,ART016183,CONTINENTAL,REIFEN,03.csv,,185,,15,88,T,,,03,,,,,,
4019238038217,ART018834,CONTINENTAL,REIFEN,03.csv,,205,,16,91,H,,,03,,,,,,
4019238038224,ART018835,CONTINENTAL,REIFEN,03.csv,,205,,16,91,T,,,03,,,,,,
4019238038231,ART018836,CONTINENTAL,REIFEN,03.csv,,205,,16,92,T,,,03,,,,,,
4019238038255,ART016185,CONTINENTAL,REIFEN,03.csv,,185,,15,92,T,,,03,,,,,,
4019238038286,ART018838,CONTINENTAL,REIFEN,03.csv,,195,,15,91,T,,,03,,,,,,
4019238038293,ART018839,CONTINENTAL,REIFEN,03.csv,,195,,15,95,T,,,03,,,,,,
4019238038309,ART022789,CONTINENTAL,REIFEN,03.csv,,205,,16,94,H,,,03,,,,,,
4019238038316,ART022790,CONTINENTAL,REIFEN,03.csv,,205,,16,94,V,,,03,,,,,,
4019238038330,ART022791,CONTINENTAL,REIFEN,03.csv,,225,,17,94,H,,,03,,,,,,
4019238038446,ART016188,CONTINENTAL,REIFEN,03.csv,,215,,19,93,T,,,03,,,,,,
4019238038453,ART016189,CONTINENTAL,REIFEN,03.csv,,215,,18,95,T,,,03,,,,,,
4019238039160,ART024840,CONTINENTAL,REIFEN,03.csv,,265,,20,94,Y,,,03,,,,,,
4019238039177,ART025614,CONTINENTAL,REIFEN,03.csv,,265,,21,96,Y,,,03,,,,,,
4019238039870,ART017548,CONTINENTAL,REIFEN,03.csv,,265,,19,98,W,,,03,,,,,,
4019238039900,ART017551,CONTINENTAL,REIFEN,03.csv,,295,,20,114,V,,,03,,,,,,
4019238039993,ART016556,CONTINENTAL,REIFEN,03.csv,,245,,21,104,Y,,,03,,,,,,
4019238040029,ART017553,CONTINENTAL,REIFEN,03.csv,,175,,15,77,T,,,03,,,,,,
4019238040098,ART017558,CONTINENTAL,REIFEN,03.csv,,185,,14,88,T,,,03,,,,,,
4019238040128,ART017561,CONTINENTAL,REIFEN,03.csv,,235,,17,102,V,,,03,,,,,,
4019238040265,ART016194,CONTINENTAL,REIFEN,03.csv,,235,,18,100,V,,,03,,,,,,
4019238040272,ART016195,CONTINENTAL,REIFEN,03.csv,,235,,18,100,V,,,03,,,,,,
4019238040340,ART019317,CONTINENTAL,REIFEN,03.csv,,195,,16,104,T,,,03,,,,,,
4019238040357,ART019318,CONTINENTAL,REIFEN,03.csv,,195,,15,104,R,,,03,,,,,,
4019238040463,ART016199,CONTINENTAL,REIFEN,03.csv,,235,,16,115,R,,,03,,,,,,
4019238040548,ART024846,CONTINENTAL,REIFEN,03.csv,,225,,19,88,Y,,,03,,,,,,
4019238040555,ART024329,CONTINENTAL,REIFEN,03.csv,,245,,19,98,Y,,,03,,,,,,
4019238040579,ART024331,CONTINENTAL,REIFEN,03.csv,,245,,20,95,Y,,,03,,,,,,
4019238040586,ART023917,CONTINENTAL,REIFEN,03.csv,,225,,19,93,Y,,,03,,,,,,
4019238040593,ART023918,CONTINENTAL,REIFEN,03.csv,,245,,19,93,Y,,,03,,,,,,
4019238040616,ART024847,CONTINENTAL,REIFEN,03.csv,,275,,19,100,Y,,,03,,,,,,
4019238040708,ART024850,CONTINENTAL,REIFEN,03.csv,,235,,19,96,Y,,,03,,,,,,
4019238040722,ART024851,CONTINENTAL,REIFEN,03.csv,,285,,20,99,Y,,,03,,,,,,
4019238040753,ART024589,CONTINENTAL,REIFEN,03.csv,,285,,19,103,Y,,,03,,,,,,
4019238040784,ART024592,CONTINENTAL,REIFEN,03.csv,,305,,19,102,Y,,,03,,,,,,
4019238040807,ART024852,CONTINENTAL,REIFEN,03.csv,,325,,20,101,Y,,,03,,,,,,
4019238041002,ART016203,CONTINENTAL,REIFEN,03.csv,,265,,20,108,Y,,,03,,,,,,
4019238041095,ART016205,CONTINENTAL,REIFEN,03.csv,,245,,20,95,W,,,03,,,,,,
4019238041798,ART016210,CONTINENTAL,REIFEN,03.csv,,255,,20,101,W,,,03,,,,,,
4019238042023,ART022332,CONTINENTAL,REIFEN,03.csv,,235,,19,105,W,,,03,,,,,,
4019238042900,ART018619,CONTINENTAL,REIFEN,03.csv,,225,,17,99,Y,,,03,,,,,,
4019238042986,ART023919,CONTINENTAL,REIFEN,03.csv,,195,,15,88,T,,,03,,,,,,
4019238043006,ART024340,CONTINENTAL,REIFEN,03.csv,,165,,14,81,T,,,03,,,,,,
4019238043020,ART023920,CONTINENTAL,REIFEN,03.csv,,185,,15,82,T,,,03,,,,,,
4019238043051,ART024343,CONTINENTAL,REIFEN,03.csv,,195,,15,82,T,,,03,,,,,,
4019238043419,ART018016,CONTINENTAL,REIFEN,03.csv,,245,,18,96,W,,,03,,,,,,
4019238043426,ART016561,CONTINENTAL,REIFEN,03.csv,,245,,18,96,W,,,03,,,,,,
4019238044041,ART023925,CONTINENTAL,REIFEN,03.csv,,255,,19,100,T,,,03,,,,,,
4019238045949,ART018017,CONTINENTAL,REIFEN,03.csv,,225,,18,104,V,,,03,,,,,,
4019238046823,ART020908,CONTINENTAL,REIFEN,03.csv,,205,,17,95,V,,,03,,,,,,
4019238048728,ART025180,CONTINENTAL,REIFEN,03.csv,,285,,21,113,Y,,,03,,,,,,
4019238048957,ART018841,CONTINENTAL,REIFEN,03.csv,,265,,18,110,T,,,03,,,,,,
4019238049381,ART042089,CONTINENTAL,REIFEN,03.csv,,205,,16,113,T,,,03,,,,,,
4019238049725,ART020911,CONTINENTAL,REIFEN,03.csv,,235,,16,121,R,,,03,,,,,,
4019238049732,ART019893,CONTINENTAL,REIFEN,03.csv,,235,,17,117,R,,,03,,,,,,
4019238050325,ART023928,CONTINENTAL,REIFEN,03.csv,,215,,16,90,V,,,03,,,,,,
4019238050349,ART018842,CONTINENTAL,REIFEN,03.csv,,205,,15,94,T,,,03,,,,,,
4019238050356,ART023929,CONTINENTAL,REIFEN,03.csv,,205,,15,94,H,,,03,,,,,,
4019238050363,ART023930,CONTINENTAL,REIFEN,03.csv,,205,,16,87,H,,,03,,,,,,
4019238050387,ART023931,CONTINENTAL,REIFEN,03.csv,,195,,16,84,H,,,03,,,,,,
4019238050394,ART024346,CONTINENTAL,REIFEN,03.csv,,185,,14,88,T,,,03,,,,,,
4019238050417,ART023933,CONTINENTAL,REIFEN,03.csv,,185,,16,87,T,,,03,,,,,,
4019238050431,ART023935,CONTINENTAL,REIFEN,03.csv,,185,,16,81,H,,,03,,,,,,
4019238051407,ART019322,CONTINENTAL,REIFEN,03.csv,,205,,16,107,T,,,03,,,,,,
4019238051650,ART020366,CONTINENTAL,REIFEN,03.csv,,205,,15,99,H,,,03,,,,,,
4019238051810,ART018978,CONTINENTAL,REIFEN,03.csv,,225,,19,99,V,,,03,,,,,,
4019238052404,ART022338,CONTINENTAL,REIFEN,03.csv,,285,,22,110,W,,,03,,,,,,
4019238052701,ART019899,CONTINENTAL,REIFEN,03.csv,,235,,20,100,V,,,03,,,,,,
4019238054040,ART022793,CONTINENTAL,REIFEN,03.csv,,215,,17,94,H,,,03,,,,,,
4019238054057,ART022794,CONTINENTAL,REIFEN,03.csv,,215,,17,94,H,,,03,,,,,,
4019238054064,ART022795,CONTINENTAL,REIFEN,03.csv,,215,,17,98,V,,,03,,,,,,
4019238054095,ART022798,CONTINENTAL,REIFEN,03.csv,,215,,16,98,T,,,03,,,,,,
4019238054101,ART022799,CONTINENTAL,REIFEN,03.csv,,215,,16,98,H,,,03,,,,,,
4019238054118,ART022800,CONTINENTAL,REIFEN,03.csv,,215,,17,98,H,,,03,,,,,,
4019238054163,ART022805,CONTINENTAL,REIFEN,03.csv,,215,,17,99,H,,,03,,,,,,
4019238054293,ART022808,CONTINENTAL,REIFEN,03.csv,,225,,17,102,T,,,03,,,,,,
4019238054309,ART022809,CONTINENTAL,REIFEN,03.csv,,215,,17,99,H,,,03,,,,,,
4019238054330,ART022812,CONTINENTAL,REIFEN,03.csv,,215,,17,99,T,,,03,,,,,,
4019238054354,ART022814,CONTINENTAL,REIFEN,03.csv,,225,,18,92,V,,,03,,,,,,
4019238054378,ART022816,CONTINENTAL,REIFEN,03.csv,,225,,17,97,H,,,03,,,,,,
4019238054576,ART022819,CONTINENTAL,REIFEN,03.csv,,225,,17,106,H,,,03,,,,,,
4019238054590,ART022821,CONTINENTAL,REIFEN,03.csv,,235,,18,103,V,,,03,,,,,,
4019238054637,ART022825,CONTINENTAL,REIFEN,03.csv,,245,,18,100,V,,,03,,,,,,
4019238054682,ART022830,CONTINENTAL,REIFEN,03.csv,,245,,18,97,W,,,03,,,,,,
4019238054699,ART022831,CONTINENTAL,REIFEN,03.csv,,245,,18,97,V,,,03,,,,,,
4019238054705,ART022832,CONTINENTAL,REIFEN,03.csv,,245,,20,105,H,,,03,,,,,,
4019238054712,ART022833,CONTINENTAL,REIFEN,03.csv,,215,,18,92,V,,,03,,,,,,
4019238054729,ART022834,CONTINENTAL,REIFEN,03.csv,,235,,17,99,H,,,03,,,,,,
4019238054767,ART022838,CONTINENTAL,REIFEN,03.csv,,215,,17,95,V,,,03,,,,,,
4019238054798,ART022841,CONTINENTAL,REIFEN,03.csv,,235,,18,100,H,,,03,,,,,,
4019238054804,ART022842,CONTINENTAL,REIFEN,03.csv,,235,,18,98,V,,,03,,,,,,
4019238055887,ART020918,CONTINENTAL,REIFEN,03.csv,,195,,15,91,V,,,03,,,,,,
4019238059519,ART020928,CONTINENTAL,REIFEN,03.csv,,165,,14,81,T,,,03,,,,,,
4019238059557,ART020930,CONTINENTAL,REIFEN,03.csv,,175,,14,82,T,,,03,,,,,,
4019238060270,ART020368,CONTINENTAL,REIFEN,03.csv,,235,,19,99,Y,,,03,,,,,,
4019238060331,ART020932,CONTINENTAL,REIFEN,03.csv,,195,,16,110,R,,,03,,,,,,
4019238060409,ART022843,CONTINENTAL,REIFEN,03.csv,,235,,21,101,T,,,03,,,,,,
4019238060416,ART022844,CONTINENTAL,REIFEN,03.csv,,255,,21,102,T,,,03,,,,,,
4019238060539,ART021315,CONTINENTAL,REIFEN,03.csv,,195,,19,94,H,,,03,,,,,,
4019238061376,ART030323,CONTINENTAL,REIFEN,03.csv,,315,,21,105,Y,,,03,,,,,,
4019238063950,ART024857,CONTINENTAL,REIFEN,03.csv,,195,,20,95,H,,,03,,,,,,
4019238064001,ART024350,CONTINENTAL,REIFEN,03.csv,,215,,16,100,T,,,03,,,,,,
4019238064018,ART024351,CONTINENTAL,REIFEN,03.csv,,225,,16,99,H,,,03,,,,,,
4019238064025,ART024352,CONTINENTAL,REIFEN,03.csv,,235,,19,105,V,,,03,,,,,,
4019238064032,ART024353,CONTINENTAL,REIFEN,03.csv,,235,,19,105,H,,,03,,,,,,
4019238064049,ART024354,CONTINENTAL,REIFEN,03.csv,,225,,16,95,H,,,03,,,,,,
4019238064087,ART024358,CONTINENTAL,REIFEN,03.csv,,215,,18,99,V,,,03,,,,,,
4019238064124,ART024861,CONTINENTAL,REIFEN,03.csv,,255,,20,109,V,,,03,,,,,,
4019238064148,ART024359,CONTINENTAL,REIFEN,03.csv,,255,,18,103,V,,,03,,,,,,
4019238064155,ART024360,CONTINENTAL,REIFEN,03.csv,,235,,18,101,V,,,03,,,,,,
4019238064186,ART024363,CONTINENTAL,REIFEN,03.csv,,255,,20,105,V,,,03,,,,,,
4019238064193,ART025636,CONTINENTAL,REIFEN,03.csv,,235,,18,95,V,,,03,,,,,,
4019238064223,ART024365,CONTINENTAL,REIFEN,03.csv,,225,,18,99,V,,,03,,,,,,
4019238064247,ART024367,CONTINENTAL,REIFEN,03.csv,,205,,17,88,V,,,03,,,,,,
4019238064674,ART022846,CONTINENTAL,REIFEN,03.csv,,235,,17,102,H,,,03,,,,,,
4019238064766,ART022350,CONTINENTAL,REIFEN,03.csv,,205,,16,116,R,,,03,,,,,,
4019238065206,ART024863,CONTINENTAL,REIFEN,03.csv,,245,,19,101,Y,,,03,,,,,,
4019238065626,ART022356,CONTINENTAL,REIFEN,03.csv,,195,,15,95,H,,,03,,,,,,
4019238065671,ART030385,CONTINENTAL,REIFEN,03.csv,,185,,16,81,H,,,03,,,,,,
4019238065688,ART024866,CONTINENTAL,REIFEN,03.csv,,175,,14,84,T,,,03,,,,,,
4019238065787,ART024873,CONTINENTAL,REIFEN,03.csv,,185,,14,82,H,,,03,,,,,,
4019238065831,ART030390,CONTINENTAL,REIFEN,03.csv,,185,,15,82,H,,,03,,,,,,
4019238065862,ART030392,CONTINENTAL,REIFEN,03.csv,,185,,15,88,T,,,03,,,,,,
4019238065930,ART024876,CONTINENTAL,REIFEN,03.csv,,225,,17,94,V,,,03,,,,,,
4019238065985,ART024878,CONTINENTAL,REIFEN,03.csv,,225,,18,100,H,,,03,,,,,,
4019238066012,ART030450,CONTINENTAL,REIFEN,03.csv,,235,,18,103,V,,,03,,,,,,
4019238066074,ART030400,CONTINENTAL,REIFEN,03.csv,,195,,16,91,V,,,03,,,,,,
4019238066142,ART025639,CONTINENTAL,REIFEN,03.csv,,205,,17,89,V,,,03,,,,,,
4019238066203,ART024882,CONTINENTAL,REIFEN,03.csv,,225,,17,99,H,,,03,,,,,,
4019238066340,ART024886,CONTINENTAL,REIFEN,03.csv,,195,,15,82,H,,,03,,,,,,
4019238066364,ART030408,CONTINENTAL,REIFEN,03.csv,,195,,15,88,H,,,03,,,,,,
4019238066470,ART024890,CONTINENTAL,REIFEN,03.csv,,235,,17,96,W,,,03,,,,,,
4019238066555,ART024896,CONTINENTAL,REIFEN,03.csv,,195,,16,88,V,,,03,,,,,,
4019238066616,ART030419,CONTINENTAL,REIFEN,03.csv,,205,,16,91,W,,,03,,,,,,
4019238066654,ART024899,CONTINENTAL,REIFEN,03.csv,,205,,17,88,V,,,03,,,,,,
4019238066913,ART023942,CONTINENTAL,REIFEN,03.csv,,195,,17,81,H,,,03,,,,,,
4019238066937,ART023944,CONTINENTAL,REIFEN,03.csv,,205,,15,91,H,,,03,,,,,,
4019238067019,ART024373,CONTINENTAL,REIFEN,03.csv,,215,,16,97,V,,,03,,,,,,
4019238067354,ART042086,CONTINENTAL,REIFEN,03.csv,,215,,16,116,T,,,03,,,,,,
4019238067828,ART023163,CONTINENTAL,REIFEN,03.csv,,235,,16,121,Q,,,03,,,,,,
4019238071160,ART030425,CONTINENTAL,REIFEN,03.csv,,235,,16,115,R,,,03,,,,,,
4019238071559,ART024904,CONTINENTAL,REIFEN,03.csv,,205,,15,102,T,,,03,,,,,,
4019238071603,ART024908,CONTINENTAL,REIFEN,03.csv,,205,,16,107,T,,,03,,,,,,
4019238071627,ART024910,CONTINENTAL,REIFEN,03.csv,,205,,16,107,T,,,03,,,,,,
4019238071641,ART024912,CONTINENTAL,REIFEN,03.csv,,225,,16,112,R,,,03,,,,,,
4019238071702,ART024913,CONTINENTAL,REIFEN,03.csv,,235,,16,121,R,,,03,,,,,,
4019238071771,ART024920,CONTINENTAL,REIFEN,03.csv,,215,,16,116,R,,,03,,,,,,
4019238072594,ART030460,CONTINENTAL,REIFEN,03.csv,,245,,19,102,V,,,03,,,,,,
4019238072723,ART024377,CONTINENTAL,REIFEN,03.csv,,265,,18,114,H,,,03,,,,,,
4019238072808,ART024382,CONTINENTAL,REIFEN,03.csv,,265,,20,111,V,,,03,,,,,,
4019238072877,ART024386,CONTINENTAL,REIFEN,03.csv,,235,,17,106,V,,,03,,,,,,
4019238072884,ART024387,CONTINENTAL,REIFEN,03.csv,,235,,16,100,H,,,03,,,,,,
4019238072921,ART024391,CONTINENTAL,REIFEN,03.csv,,195,,18,96,H,,,03,,,,,,
4019238072945,ART024393,CONTINENTAL,REIFEN,03.csv,,225,,19,96,V,,,03,,,,,,
4019238073003,ART024397,CONTINENTAL,REIFEN,03.csv,,245,,17,111,H,,,03,,,,,,
4019238073027,ART024399,CONTINENTAL,REIFEN,03.csv,,235,,18,100,H,,,03,,,,,,
4019238073058,ART024402,CONTINENTAL,REIFEN,03.csv,,225,,19,88,W,,,03,,,,,,
4019238073065,ART024403,CONTINENTAL,REIFEN,03.csv,,225,,18,87,W,,,03,,,,,,
4019238073072,ART030700,CONTINENTAL,REIFEN,03.csv,,255,,19,107,H,,,03,,,,,,
4019238073683,ART023168,CONTINENTAL,REIFEN,03.csv,,215,,17,98,V,,,03,,,,,,
4019238073737,ART024404,CONTINENTAL,REIFEN,03.csv,,195,,16,94,H,,,03,,,,,,
4019238074178,ART023169,CONTINENTAL,REIFEN,03.csv,,215,,17,94,V,,,03,,,,,,
4019238074246,ART023170,CONTINENTAL,REIFEN,03.csv,,255,,20,101,V,,,03,,,,,,
4019238074277,ART042068,CONTINENTAL,REIFEN,03.csv,,225,,16,121,R,,,03,,,,,,
4019238075236,ART024596,CONTINENTAL,REIFEN,03.csv,,235,,19,101,T,,,03,,,,,,
4019238075762,ART024928,CONTINENTAL,REIFEN,03.csv,,215,,15,104,T,,,03,,,,,,
4019238075786,ART024930,CONTINENTAL,REIFEN,03.csv,,215,,16,116,R,,,03,,,,,,
4019238075878,ART026546,CONTINENTAL,REIFEN,03.csv,,235,,20,92,Y,,,03,,,,,,
4019238076028,ART024405,CONTINENTAL,REIFEN,03.csv,,225,,17,114,Q,,,03,,,,,,
4019238076059,ART025641,CONTINENTAL,REIFEN,03.csv,,255,,20,101,T,,,03,,,,,,
4019238076127,ART024409,CONTINENTAL,REIFEN,03.csv,,265,,20,108,Y,,,03,,,,,,
4019238076141,ART024411,CONTINENTAL,REIFEN,03.csv,,185,,16,87,V,,,03,,,,,,
4019238076325,ART025646,CONTINENTAL,REIFEN,03.csv,,235,,19,105,T,,,03,,,,,,
4019238076370,ART025649,CONTINENTAL,REIFEN,03.csv,,225,,19,93,W,,,03,,,,,,
4019238077056,ART030431,CONTINENTAL,REIFEN,03.csv,,235,,16,115,R,,,03,,,,,,
4019238077964,ART024941,CONTINENTAL,REIFEN,03.csv,,195,,15,91,T,,,03,,,,,,
4019238078138,ART023959,CONTINENTAL,REIFEN,03.csv,,215,,15,109,S,,,03,,,,,,
4019238078466,ART030466,CONTINENTAL,REIFEN,03.csv,,195,,16,84,H,,,03,,,,,,
4019238078770,ART030503,CONTINENTAL,REIFEN,03.csv,,225,,20,85,Y,,,03,,,,,,
4019238078787,ART026759,CONTINENTAL,REIFEN,03.csv,,285,,22,106,Y,,,03,,,,,,
4019238078800,ART027172,CONTINENTAL,REIFEN,03.csv,,275,,20,102,Y,,,03,,,,,,
4019238078985,ART025720,CONTINENTAL,REIFEN,03.csv,,225,,18,92,Y,,,03,,,,,,
4019238079043,ART027504,CONTINENTAL,REIFEN,03.csv,,245,,18,100,Y,,,03,,,,,,
4019238079067,ART027506,CONTINENTAL,REIFEN,03.csv,,215,,18,92,V,,,03,,,,,,
4019238079098,ART027507,CONTINENTAL,REIFEN,03.csv,,225,,17,98,Y,,,03,,,,,,
4019238079104,ART027508,CONTINENTAL,REIFEN,03.csv,,225,,17,94,Y,,,03,,,,,,
4019238079128,ART027510,CONTINENTAL,REIFEN,03.csv,,225,,18,95,Y,,,03,,,,,,
4019238079135,ART030548,CONTINENTAL,REIFEN,03.csv,,225,,18,91,W,,,03,,,,,,
4019238079142,ART027511,CONTINENTAL,REIFEN,03.csv,,225,,18,92,Y,,,03,,,,,,
4019238079180,ART027512,CONTINENTAL,REIFEN,03.csv,,245,,19,98,W,,,03,,,,,,
4019238079197,ART027513,CONTINENTAL,REIFEN,03.csv,,235,,18,107,V,,,03,,,,,,
4019238079203,ART027514,CONTINENTAL,REIFEN,03.csv,,235,,18,95,Y,,,03,,,,,,
4019238079210,ART027515,CONTINENTAL,REIFEN,03.csv,,225,,17,94,Y,,,03,,,,,,
4019238079227,ART027596,CONTINENTAL,REIFEN,03.csv,,225,,17,91,Y,,,03,,,,,,
4019238079234,ART030550,CONTINENTAL,REIFEN,03.csv,,215,,17,99,V,,,03,,,,,,
4019238079241,ART027516,CONTINENTAL,REIFEN,03.csv,,215,,17,96,V,,,03,,,,,,
4019238079265,ART027518,CONTINENTAL,REIFEN,03.csv,,215,,17,98,W,,,03,,,,,,
4019238079272,ART030551,CONTINENTAL,REIFEN,03.csv,,215,,17,94,V,,,03,,,,,,
4019238079289,ART027519,CONTINENTAL,REIFEN,03.csv,,235,,17,97,Y,,,03,,,,,,
4019238079302,ART027520,CONTINENTAL,REIFEN,03.csv,,235,,17,94,Y,,,03,,,,,,
4019238079319,ART030553,CONTINENTAL,REIFEN,03.csv,,225,,18,99,W,,,03,,,,,,
4019238079326,ART030554,CONTINENTAL,REIFEN,03.csv,,225,,19,96,Y,,,03,,,,,,
4019238079357,ART027523,CONTINENTAL,REIFEN,03.csv,,225,,17,91,V,,,03,,,,,,
4019238079364,ART027524,CONTINENTAL,REIFEN,03.csv,,245,,18,97,Y,,,03,,,,,,
4019238079371,ART030555,CONTINENTAL,REIFEN,03.csv,,245,,18,93,Y,,,03,,,,,,
4019238079395,ART027525,CONTINENTAL,REIFEN,03.csv,,235,,18,100,V,,,03,,,,,,
4019238079401,ART030704,CONTINENTAL,REIFEN,03.csv,,235,,18,98,Y,,,03,,,,,,
4019238079418,ART027526,CONTINENTAL,REIFEN,03.csv,,225,,18,98,V,,,03,,,,,,
4019238079425,ART028204,CONTINENTAL,REIFEN,03.csv,,225,,17,101,Y,,,03,,,,,,
4019238079463,ART027528,CONTINENTAL,REIFEN,03.csv,,215,,18,99,V,,,03,,,,,,
4019238079470,ART027529,CONTINENTAL,REIFEN,03.csv,,215,,17,95,Y,,,03,,,,,,
4019238079500,ART027530,CONTINENTAL,REIFEN,03.csv,,205,,16,91,V,,,03,,,,,,
4019238079517,ART027531,CONTINENTAL,REIFEN,03.csv,,205,,16,91,H,,,03,,,,,,
4019238081183,ART027173,CONTINENTAL,REIFEN,03.csv,,185,,14,102,Q,,,03,,,,,,
4019238084078,ART027542,CONTINENTAL,REIFEN,03.csv,,255,,18,112,V,,,03,,,,,,
4019238084535,ART026185,CONTINENTAL,REIFEN,03.csv,,205,,16,96,H,,,03,,,,,,
4019238090932,ART030681,CONTINENTAL,REIFEN,03.csv,,255,,18,112,H,,,03,,,,,,
4019238091090,ART030636,CONTINENTAL,REIFEN,03.csv,,255,,17,110,T,,,03,,,,,,
4019238091724,ART028798,CONTINENTAL,REIFEN,03.csv,,255,,19,100,Y,,,03,,,,,,
4019238091731,ART028799,CONTINENTAL,REIFEN,03.csv,,245,,19,98,Y,,,03,,,,,,
4019238091748,ART028800,CONTINENTAL,REIFEN,03.csv,,235,,17,108,V,,,03,,,,,,
4019238091755,ART028801,CONTINENTAL,REIFEN,03.csv,,215,,17,100,V,,,03,,,,,,
4019238091786,ART028804,CONTINENTAL,REIFEN,03.csv,,215,,17,98,W,,,03,,,,,,
4019238091809,ART028805,CONTINENTAL,REIFEN,03.csv,,205,,17,88,V,,,03,,,,,,
4019238091830,ART028806,CONTINENTAL,REIFEN,03.csv,,195,,16,91,V,,,03,,,,,,
4019238091847,ART028807,CONTINENTAL,REIFEN,03.csv,,195,,16,91,H,,,03,,,,,,
4019238091854,ART030720,CONTINENTAL,REIFEN,03.csv,,205,,17,97,W,,,03,,,,,,
4019238091885,ART028808,CONTINENTAL,REIFEN,03.csv,,225,,17,98,W,,,03,,,,,,
4019238091892,ART028809,CONTINENTAL,REIFEN,03.csv,,205,,16,94,V,,,03,,,,,,
4019238091915,ART030723,CONTINENTAL,REIFEN,03.csv,,255,,20,110,Y,,,03,,,,,,
4019238091960,ART028811,CONTINENTAL,REIFEN,03.csv,,225,,17,101,W,,,03,,,,,,
4019238092004,ART028814,CONTINENTAL,REIFEN,03.csv,,195,,16,87,H,,,03,,,,,,
4019238092011,ART028815,CONTINENTAL,REIFEN,03.csv,,185,,15,92,V,,,03,,,,,,
4019238092035,ART028817,CONTINENTAL,REIFEN,03.csv,,185,,15,92,T,,,03,,,,,,
4019238092059,ART028818,CONTINENTAL,REIFEN,03.csv,,255,,18,94,Y,,,03,,,,,,
4019238092066,ART030729,CONTINENTAL,REIFEN,03.csv,,235,,18,103,T,,,03,,,,,,
4019238092103,ART030731,CONTINENTAL,REIFEN,03.csv,,225,,17,106,V,,,03,,,,,,
4019238092127,ART028821,CONTINENTAL,REIFEN,03.csv,,225,,17,98,Y,,,03,,,,,,
4019238092134,ART030733,CONTINENTAL,REIFEN,03.csv,,225,,17,98,V,,,03,,,,,,
4019238092141,ART028822,CONTINENTAL,REIFEN,03.csv,,225,,17,94,Y,,,03,,,,,,
4019238092165,ART028824,CONTINENTAL,REIFEN,03.csv,,225,,17,94,V,,,03,,,,,,
4019238092172,ART030734,CONTINENTAL,REIFEN,03.csv,,215,,17,103,V,,,03,,,,,,
4019238092189,ART028825,CONTINENTAL,REIFEN,03.csv,,215,,16,99,V,,,03,,,,,,
4019238092196,ART028826,CONTINENTAL,REIFEN,03.csv,,205,,16,96,V,,,03,,,,,,
4019238092202,ART028827,CONTINENTAL,REIFEN,03.csv,,205,,16,96,H,,,03,,,,,,
4019238092219,ART042363,CONTINENTAL,REIFEN,03.csv,,205,,17,84,W,,,03,,,,,,
4019238092233,ART030735,CONTINENTAL,REIFEN,03.csv,,235,,21,101,T,,,03,,,,,,
4019238092240,ART030736,CONTINENTAL,REIFEN,03.csv,,235,,21,101,T,,,03,,,,,,
4019238092257,ART028829,CONTINENTAL,REIFEN,03.csv,,225,,16,102,W,,,03,,,,,,
4019238092264,ART028830,CONTINENTAL,REIFEN,03.csv,,175,,18,85,H,,,03,,,,,,
