product_id,EAN,manufacturer,article_description,tyre_width,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,stock,price,DOT,DEMO
TYRE-T8AB04E90BA5B,4019238046250,CONTINENTAL,2.75 - 18 M/C XL TL 48P CONTISTREET BSW,2.75,,18,48,P,CONTISTREET,18,37.62,,
TYRE-T948F7B21BD0B,5420068698998,MINERVA,225/35 ZR 20 XL TL 90Y RADIAL F205 BSW,225,35,20,90,Y,RADIAL F205,50,57.98,,
TYRE-T955B842FB79F,6953913128276,SUNFULL,195 R 15 C TL 106/104R SF-05 8PR BSW M+S,195,,15,106,R,SF-05,10,59.64,,
TYRE-T9BFBBEAF377A,5452000803504,GOODYEAR,225/45 R 17 TL 91W EAGLE F1 (ASYMMETRIC) 3 MFS LRR,225,45,17,91,W,EAGLE F1 (ASYMMETRIC) 3,8,73.03,,
TYRE-T9D3EBECD2496,8019227291001,PIRELLI,245/35 R 21 XL TL 96Y P-ZERO (LUXURY SALOON) (VOL) PNCS,245,35,21,96,Y,P-ZERO (LUXURY SALOON) (VOL),14,206.57,,
TYRE-TA655909723B0,8903094008063,BKT,205/50 - 10 TL  GOLF PRO GF 305 4PR,205,50,10,,,GOLF PRO GF 305,12,47.13,,
TYRE-TA8A679768967,4024068003823,UNIROYAL,215/75 R 16 C TL 113/111R SNOW MAX 3 8PR M+S 3PMSF,215,75,16,113,R,SNOW MAX 3,21,106.69,,
TYRE-TB36EF75991D5,3528703288121,KORMORAN,225/55 R 18 TL 98H KORMORAN ALL SEASON SUV M+S 3PMSF,225,55,18,98,H,KORMORAN ALL SEASON SUV,20,111.09,,
TYRE-TB7286553A6A3,8680830010350,STARMAXX,205/55 R 16 TL 91H NOVARO ST532,205,55,16,91,H,NOVARO ST532,8,51.11,,
TYRE-TB75182F6D064,6924064107090,APLUS,235/55 R 18 XL TL 104H A919,235,55,18,104,H,A919,50,55.67,,
TYRE-TBA2E5B53E98C,8808956258412,MARSHAL,265/65 R 17 XL TL 116T WINTERCRAFT ICE SUV WS51 BSW M+S 3PMSF,265,65,17,116,T,WINTERCRAFT WS51 ICE SUV,40,110.25,,
TYRE-TC639820D7A50,3286341935813,BRIDGESTONE,215/55 R 18 TL 95H TURANZA T005A MAZDA CX-30,215,55,18,95,H,TURANZA T005A,7,110.50,,
TYRE-TD1B6B3210E62,8718858217625,AEOLUS,235/75 R 17.5 TL 132/130M NEO ALLROADS S 16PR M+S 3PMSF LRH,235,75,17.5,132,M,NEO ALLROADS S,8,232.97,,
TYRE-TD6324FEF1602,4019238097443,CONTINENTAL,205/60 R 18 XL TL 99H WINTERCONTACT TS 860 S (*) (EVc) BSW M+S 3PMSF,205,60,18,99,H,WINTERCONTACT TS 860 S (*) (EVc),8,153.91,,
TYRE-TDF74A09A932F,6927116148911,GOODRIDE,205/45 ZR 17 XL TL 88Y SA37 SPORT BSW M+S,205,45,17,88,Y,SA37 SPORT,5,40.61,,
TYRE-TE5F452D92A23,3528700860368,RIKEN,195/75 R 16 C TL 107/105R RIKEN CARGO WINTER 8PR M+S 3PMSF,195,75,16,107,R,RIKEN CARGO WINTER,50,65.85,,
TYRE-TF471BC0FE0F3,6953913151069,OVATION,205/70 R 15 C TL 106/104R V-02 VAN 8PR,205,70,15,106,R,V-02 VAN,30,68.23,,
TYRE-R087C78F92854,4250996312298,RC-DESIGN,8.0Jx18 H2 ET38 5x112x66.6 RC27 schwarzglanz vollpoliert D9 RL:720kg,8.0,,18,,,,4,125.13,,
TYRE-R12DCE222BF54,4251713252460,DIEWE,9.0Jx20 H2 ET40 5x120x64.1 IMPATTO neroS RL:910kg,9.0,,20,,,,40,187.02,,
TYRE-R1480C75FC11A,8052740192530,ETABETA,9.0Jx20 H2 ET35 5x112x78.1 MANAY gold matt full polished RL:750kg,9.0,,20,,,,8,315.98,,
TYRE-R285F5A1CEECC,4250148446680,PROLINE,8.5Jx20 H2 ET45 5x112x57.1 PF25 FORGED black polished,8.5,,20,,,,20,725.83,,
TYRE-R3D9A20D28260,4250996358715,BROCK,8.5Jx20 H2 ET35 5x112x66.6 B43 cosmic-grey matt (cgm) BA1,8.5,,20,,,,12,243.72,,
TYRE-R3F999271BD85,4250084656600,MAM,7.5Jx17 H2 ET35 5x112x66.6 MAM RS4 palladium front polished,7.5,,17,,,,13,115.63,,
TYRE-R474C230EAACD,4026569047870,DEZENT,7.0Jx17 H2 ET42 5x112x66.6 DEZENT TO BLACK black,7.0,,17,,,,40,121.67,,
TYRE-R49CF3C4E6608,4026569093839,DEZENT,8.0Jx18 H2 ET40 5x112x57.1 DEZENT KF DARK ECE black polished,8.0,,18,,,,8,137.58,,
TYRE-R49E035F16762,8027529174649,MSW (OZ),8.0Jx18 H2 ET30 5x110x65.06 MSW 82 gloss black full polished,8.0,,18,,,,10,159.43,,
TYRE-R68045CE86E26,1000000430837,AVUS RACING,8.5Jx19 H2 ET40 5x112x66.6 AF18 black Audi RL:735kg,8.5,,19,,,,50,164.28,,
TYRE-R7F2B2C996E5B,4250996360565,BROCK,9.5Jx22 H2 ET42.5 5x120x72.6 B41 schwarz glanz voll-poliert (sgvp) W14,9.5,,22,,,,20,393.82,,
TYRE-R8BA2BDD1E44F,4250390924714,OXXO WHEELS,7.5Jx17 H2 ET55 6x139.7x93.1 AVENTURA BLACK schwarz F7 RL:1200kg,7.5,,17,,,,50,123.16,,
TYRE-R982E4D46CDE1,4026569069377,AEZ,7.5Jx18 H2 ET48 5x112x70.1 MONTREAL DARK black/polished,7.5,,18,,,,50,192.15,,
TYRE-R9CB3A8403BF2,8002000062233,GMP,10.5Jx21 H2 ET19 5x112x66.6 TOTALE Black Diamond RL:965kg,10.5,,21,,,,4,291.66,,
TYRE-R9FC0D1AD34CD,4026569050122,DEZENT,7.0Jx18 H2 ET22 5x112x66.6 DEZENT TV BLACK black,7.0,,18,,,,18,151.85,,
TYRE-RADF8B753C2EE,4059771031795,RIAL,6.5Jx16 H2 ET60 5x160x65.1 TRANSPORTER 5-LOCH diamantschwarz RL:1125kg,6.5,,16,,,,40,125.90,,
TYRE-RCDBC81221FC5,4053881281040,RONAL,9.0Jx20 H2 ET35 5x114.3x82.05 RONAL RF1 REV-CRM jetblack-matt,9.0,,20,,,,12,968.02,,
TYRE-RD5BD1DC26AEF,4017222980641,ETABETA,9.0Jx20 H2 ET35 5x112x78.1 UROS S schwarzmatt poliert RL:725kg,9.0,,20,,,,4,374.68,,
TYRE-RD87636FA4F12,4026569280154,DEZENT,6.5Jx16 H2 ET40 5x114.3x71.6 DEZENT TY GRAPHITE graphit matt,6.5,,16,,,,39,89.58,,
TYRE-RDFDF5E103000,4250996343155,RC-DESIGN,9.0Jx18 H2 ET28 5x112x66.6 RC32 himalaya grey vollpoliert,9.0,,18,,,,20,156.63,,
TYRE-REDD0AEF19984,4052894156512,WHEELWORLD-2DRV,9.0Jx20 H2 ET33 5x112x66.6 WH28 schwarz glÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚Â¤nzend lackiert # RL:875kg,9.0,,20,,,,50,150.75,,
TYRE-RF399B62E7C1F,8051272628609,ETABETA,9.0Jx20 H2 ET45 5x130x71.6 MANAY black shiny 5S2 RL:850kg,9.0,,20,,,,8,319.42,,
TYRE-RF5E1DC4DB2A0,8056389228933,ETABETA,10.5Jx22 H2 ET18 5x112x66.6 PIUMA-C anthracite matt RL:1000kg,10.5,,22,,,,8,636.49,,
TYRE-T0865EC33DC43,8859291423331,LINGLONG,425/65 R 22.5 TL 165K K-WORKS KXA400 20PR M+S LRL (THA),425,65,22.5,165,K,K-WORKS KXA400,21,484.66,,
TYRE-T0F007D7D76C7,6953913128993,SUNFULL,155/65 R 14 TL 75T SF-983 AS BSW M+S 3PMSF,155,65,14,75,T,SF-983 AS,16,54.37,,
TYRE-T11FC7F76F980,4548515306713,YOKOHAMA,255/50 R 21 TL  106W GEOLANDAR X-CV (G057) RPB BSW M+S,255,50,21,106,W,GEOLANDAR X-CV (G057),8,185.13,,
TYRE-T131926629110,8714692880834,APOLLO,265/65 R 17 TL 112H APTERRA H/T 2 BSW,265,65,17,112,H,APTERRA H/T 2,20,82.91,,
TYRE-T13A14BA6B2FC,3286340177016,FIRESTONE,440/80 R 28 TL 156A8 DURAFORCE UT,440,80,28,156,A8,DURAFORCE UT,4,933.54,,
TYRE-T14805F61C045,3286342788517,BRIDGESTONE,285/35 R 22 XL TL 106Y POTENZA SPORT MFS BSW,285,35,22,106,Y,POTENZA SPORT,6,261.72,,
TYRE-T1F713297A9D6,5452000655561,GOODYEAR,185/60 R 15 TL 84H EFFICIENTGRIP PERFORMANCE,185,60,15,84,H,EFFICIENTGRIP PERFORMANCE,19,74.09,,
TYRE-T220796F4C777,6938628281485,ARIVO,235/45 ZR 17 XL TL 97W CARLORFUL A/S BSW M+S 3PMSF,235,45,17,97,W,CARLORFUL A/S,50,53.36,,
TYRE-T2281836F3C6C,4981910554226,TOYO,235/40 ZR 18 XL TL (95Y) PROXES SPORT 2 MFS BSW,235,40,18,95,(Y),PROXES SPORT 2,40,82.35,,
TYRE-T239AF541A5F3,4548515053372,YOKOHAMA,235/55 R 20 TL 102V GEOLANDAR CV4S (G061) BSW M+S 3PMSF,235,55,20,102,V,GEOLANDAR CV4S (G061),12,147.93,,
TYRE-T2EB506AE44F6,8904288105469,CEAT,280/85 R 24 TL 118A8/115D FARMAX R85,280,85,24,118,A8,FARMAX R85,20,240.11,,
TYRE-T371AC850F723,6938112602499,WESTLAKE,245/70 R 16 XL TL 111S RADIAL SL369 A/T BSW M+S,245,70,16,111,S,RADIAL SL369 A/T,20,84.36,,
TYRE-T3B1B397422E5,3528704427376,BFGOODRICH,33x12.50 R 15 LT TL 108Q MUD TERRAIN T/A KM3 6PR M+S P.O.R LRC,33,12.50,15,108,Q,MUD TERRAIN T/A KM3,42,241.22,,
TYRE-T4183CE1BC82C,6969999000283,GRIPMAX,265/55 R 20 XL TL 113W STATURE H/T300 BSW,265,55,20,113,W,STATURE H/T300,16,115.91,,
TYRE-T43B1C3C1E9DC,5420068667277,TRISTAR,185/65 R 15 XL TL 92H AS POWER M+S 3PMSF,185,65,15,92,H,AS POWER,16,72.62,,
TYRE-T455B0B546912,6935672457934,GT-RADIAL,185/55 R 15 XL TL 86H 4SEASONS BSW M+S 3PMSF,185,55,15,86,H,4SEASONS,15,63.82,,
TYRE-T46CDB0D8E344,8808563535456,HANKOOK,185/60 R 15 XL TL 88T WINTER I*CEPT RS3 BSW M+S 3PMSF (UNG),185,60,15,88,T,WINTER I*CEPT RS3,36,54.12,,
TYRE-T55E27B9227D3,8904365502594,ASCENSO,700/40 - 22.5 TL 166/154A8 (162/150B) FTB 190 I-3 16PR T.R.A,700,40,22.5,166,A8,FTB 190,14,678.00,,
TYRE-T57124B52EBB4,3286341938111,BRIDGESTONE,185/60 R 15 XL TL 88V WEATHER CONTROL A005 EVO M+S 3PMSF,185,60,15,88,V,WEATHER CONTROL A005 EVO,20,71.35,,
TYRE-T5B5414F56BA3,8808956324506,KUMHO,275/45 ZR 20 XL TL 110Y ECSTA PS71 BSW,275,45,20,110,Y,ECSTA PS71,26,118.70,,
TYRE-T5EFF8100843E,4038526437518,GOODYEAR,195/60 R 16 XL TL 93H ASSURANCE COMFORTTRED (*) (EDR) BSW,195,60,16,93,H,ASSURANCE COMFORTTRED (*) (EDR),12,117.23,,
TYRE-T6CD12B7431F0,5420068628421,IMPERIAL,215/45 R 16 XL TL 90V AS DRIVER M+S 3PMSF,215,45,16,90,V,AS DRIVER,21,43.74,,
TYRE-T6F5EEBBE7873,4038526327963,GOODYEAR,245/45 R 20 XL TL 103V EAGLE F1 (ASYMMETRIC) 3 SUV MFS BSW,245,45,20,103,V,EAGLE F1 (ASYMMETRIC) 3 SUV,12,172.19,,
TYRE-T724E6086392A,8019227263787,PIRELLI,255/45 R 20 TL 101H SCORPION VERDE ALL SEASON (AO) M+S,255,45,20,101,H,SCORPION VERDE ALL SEASON (AO),7,185.01,,
TYRE-T7524BBD9D923,4019238011128,CONTINENTAL,13 R 22.5 TL 154/150K HDW 18PR M+S 3PMSF LRJ,13,,22.5,154,K,HDW,8,495.95,,
TYRE-T86E0193AC05B,6970004909781,WINDFORCE,245/60 R 18 TL 105H SNOWBLAZER UHP BSW M+S 3PMSF,245,60,18,105,H,SNOWBLAZER UHP,4,79.91,,
TYRE-T8ED2360D4B9B,6976416391985,CST,3.00 - 18 TT 47P C-186 4PR,3.00,,18,47,P,C-186,8,57.02,,
TYRE-T94E2160BC44B,6959613721274,GREENTRAC,265/40 ZR 22 TL 106Y QUEST-X BSW,265,40,22,106,Y,QUEST-X,25,93.14,,
TYRE-T9AF3578EAD9B,4968814971915,YOKOHAMA,245/35 ZR 19 TL (93Y) ADVAN A052 BSW,245,35,19,93,(Y),ADVAN A052,25,178.29,,
TYRE-T9F88EB817D14,4032344595092,GENERAL TIRE,255/60 R 17 TL 106V GRABBER GT FR BSW M+S,255,60,17,106,V,GRABBER GT,6,81.27,,
TYRE-TA627AB3FB341,6958460916628,TRACMAX,165/60 R 14 XL TL 79T X-PRIVILO S130 BSW M+S 3PMSF,165,60,14,79,T,X-PRIVILO S130,4,43.73,,
TYRE-TA63260BAA27F,8056450244701,MOMO,215/40 R 18 XL TL 89Y TOPRUN M30 EUROPA MFS,215,40,18,89,Y,TOPRUN M30 EUROPA,20,93.91,,
TYRE-TABFFD00A6CA1,6938112605704,GOODRIDE,195/70 R 15 C TL 104/102R RADIAL H188 8PR BSW M+S,195,70,15,104,R,RADIAL H188,20,44.78,,
TYRE-TB271342D0F44,5452000683212,FULDA,205/55 R 16 TL  91V ECOCONTROL HP 2,205,55,16,91,V,ECOCONTROL HP 2,40,50.12,,
TYRE-TB629AD62BFF7,8808563401188,HANKOOK,225/75 R 17.5 TL 129/127M SMARTFLEX AH35 12PR M+S 3PMSF (CHN),225,75,17.5,129,M,SMARTFLEX AH35,16,198.36,,
TYRE-TBA8B2B2DC39F,4019238033113,CONTINENTAL,185/65 R 15 TL 88H ECOCONTACT 6 (EVc),185,65,15,88,H,ECOCONTACT 6 (EVc),50,83.64,,
TYRE-TBCC92CCC623C,6959655440355,SAILUN,265/35 ZR 22 XL TL 102Y ATREZZO ZSR SUV BSW,265,35,22,102,Y,ATREZZO ZSR SUV,19,87.81,,
TYRE-TBEAEC80794C3,6932877149633,GT-RADIAL,225/75 R 16 C TL  121/120N KargoMax ST-6000 BSW M+S (CHN),225,75,16,121,N,KARGOMAX ST-6000,48,155.49,,
TYRE-TC8935DC1F9E4,3528708649637,MICHELIN,215/50 R 17 XL TL 95W PRIMACY 5 BSW,215,50,17,95,W,PRIMACY 5,50,123.26,,
TYRE-TCB7AEFB870CB,8808563584638,HANKOOK,285/35 R 21 XL TL 105W WINTER I*CEPT EVO3 X (W330A) MFS BSW M+S 3PMSF,285,35,21,105,W,WINTER I*CEPT EVO3 X (W330A),23,211.67,,
TYRE-TCC10375399AA,4713309155659,KENDA,2.50 - 19 TT 41P K252 WHITE WALL 4PR,2.50,,19,41,P,K252 WHITE WALL,50,32.35,,
TYRE-TD92D06842EDF,6933882581104,CST,175 R 13 C TL 97/95N CL-31 8PR,175,,13,97,N,CL-31,20,51.22,,
TYRE-TDF1DA69CE03A,4968814892975,YOKOHAMA,315/70 R 22.5 TL 154/150L (152/148M) 902W M+S 3PMSF,315,70,22.5,154,L,902W,19,516.32,,
TYRE-TE0AC5626AB15,3286340978118,BRIDGESTONE,130/90 B 16 M/C TL 67H BATTLECRUISE H50 FRONT,130,90,16,67,H,BATTLECRUISE H50 FRONT,19,108.36,,
TYRE-TED236C4E34F5,5420068629657,IMPERIAL,225/65 R 17 TL 102V ECOSPORT SUV BSW,225,65,17,102,V,ECOSPORT SUV,4,52.22,,
TYRE-TEDEADA6BC32B,3528705803902,TAURUS,205/55 R 16 XL TL 94W TAURUS HP,205,55,16,94,W,TAURUS HP,36,47.67,,
TYRE-TF61E7431E44E,4260639826402,SECURITY,185/70 R 13 XL TL 93N AW414 TRAILER BSW M+S,185,70,13,93,N,AW414 TRAILER,9,39.43,,
TYRE-TFC2A4EB006DF,6972435764786,GRIPMAX,225/50 R 18 C TL 107/105T STATURE HC-V 8PR RWL M+S,225,50,18,107,T,STATURE HC-V,13,81.03,,
TYRE-TFCEB82E7E95B,4019238780338,CONTINENTAL,265/60 R 18 TL 110V CONTI4X4CONTACT (MO) FR ML M+S,265,60,18,110,V,CONTI4X4CONTACT (MO),20,150.70,,
TYRE-R02C92494625F,4250996336768,RC-DESIGN,7.0Jx18 H2 ET47 5x100x57.1 RC32 satin schwarz matt V6 RL:680kg,7.0,,18,,,,20,113.03,,
TYRE-R16F13FA94001,4251390583192,CARMANI,8.0Jx19 H2 ET40 5x114.3x72.6 CA 17 FRITZ black RL:760kg,8.0,,19,,,,20,129.27,,
TYRE-R185AED2698EE,4026569087340,DOTZ,8.0Jx19 H2 ET45 5x108x70.1 MARINABAY DARK gunmetal polished lip,8.0,,19,,,,40,195.15,,
TYRE-R1B7D37E759C3,8056389220418,ETABETA,8.5Jx19 H2 ET33 5x112x78.1 HERON anthrazit matt vollpoliert RL:753kg,8.5,,19,,,,8,329.31,,
TYRE-R25C0FDEF80AA,4250996333255,RC-DESIGN,8.0Jx19 H2 ET52.5 5x108x63.4 RC32 satin schwarz matt X7 RL:850kg,8.0,,19,,,,20,139.96,,
TYRE-R2BA2EB20B4B0,4250996349461,RC-DESIGN,8.0Jx19 H2 ET34 5x112x66.6 RC34 schwarz glanz (sg) BM1,8.0,,19,,,,19,164.92,,
TYRE-R2FF9FF21FA56,4026569050566,DEZENT,7.5Jx18 H2 ET45 5x108x63.4 DEZENT TV BLACK black,7.5,,18,,,,22,152.06,,
TYRE-R575E83838BB0,4250906814140,MWD,7.0Jx16 H2 ET37 5x112x57.0 Skoda Superb/ VW Passat/Variant MWD 16054,7.0,,16,,,,8,51.23,,
TYRE-R6133041318E2,8030580295680,MAK,8.5Jx21 H2 ET27 5x130x66.5 LEIPZIG gloss black,8.5,,21,,,,20,300.65,,
TYRE-R6D7CF732BFE1,4250996364129,BROCK,7.5Jx20 H2 ET40 5x114.3x60.1 B43 schwarz glanz voll-poliert (sgvp) S3,7.5,,20,,,,19,267.81,,
TYRE-R6D8A1B882166,4250906819527,MWD,6.0Jx15 H2 ET37 5x105x56.6 silber Astra-K (2015-) MWD 15286,6.0,,15,,,,20,30.53,,
TYRE-R8326A3BB9D95,4250390917396,OXXO WHEELS,6.5Jx15 H2 ET20 4x108x65.1 OBERON 4 silber RL:675kg,6.5,,15,,,,50,65.39,,
TYRE-R91A653D8D929,4026569088934,AEZ,9.0Jx20 H2 ET36 5x120x72.6 HAVANNA DARK black polished,9.0,,20,,,,40,300.73,,
TYRE-RBF81B4453287,4251118747202,BARRACUDA,9.0Jx21 H2 ET35 5x112x73.1 PROJECT 2.0 Higloss-Black brushed Surface RL:850kg,9.0,,21,,,,39,394.96,,
TYRE-RDF55E7D9A1F4,4250996333309,RC-DESIGN,8.0Jx19 H2 ET45 5x112x57.1 RC32 satin schwarz matt V7 RL:850kg,8.0,,19,,,,20,139.96,,
TYRE-RE392A498A36A,8027529140170,OZ,9.0Jx18 H2 ET43 5x130x71.56 ALLEGGERITA HLT star silber RL:625kg,9.0,,18,,,,12,422.05,,
TYRE-RE5A09B582AF0,4251390572684,CARMANI,6.5Jx16 H2 ET45 5x114.3x72.6 CA 16 ANTON black matt RL:690kg,6.5,,16,,,,40,88.63,,
TYRE-T014E5D86AE55,8808956303662,KUMHO,225/45 R 17 TL 91H WINTERCRAFT WP52 BSW M+S 3PMSF,225,45,17,91,H,WINTERCRAFT WP52,11,96.91,,
TYRE-T0B9B4982E342,6927116111380,WESTLAKE,195/70 R 15 C TL 104/102R SW612 SNOWMASTER 8PR BSW M+S 3PMSF,195,70,15,104,R,SW612 SNOWMASTER,17,55.26,,
TYRE-T12DB4B674AFB,6953913152059,ECOVISION,245/65 R 17 XL TL 111H ECOVISION VI-286 HT BSW,245,65,17,111,H,ECOVISION VI-286 HT,12,89.74,,
TYRE-T24EA43B068A5,8019227433456,METZELER,150/70 R 17 M/C TL 69V ROADTEC 02,150,70,17,69,V,ROADTEC 02,43,148.70,,
TYRE-T2972151C6F44,8605068702815,LINGLONG,315/80 R 22.5 TL 158/150K M-D41 22PR LRM (SRB),315,80,22.5,158,K,M-D41,4,279.45,,
TYRE-T2DA01FC2BF0A,6970004900566,WINDFORCE,215/70 R 15 C TL 109/107R MILE MAX 8PR BLK M+S,215,70,15,109,R,MILE MAX,20,52.54,,
TYRE-T2E1DE2A0EC0E,8019227409802,METZELER,100/90 - 19 M/C TL 57V KAROO STREET,100,90,19,57,V,KAROO STREET,9,108.31,,
TYRE-T3885898BA13A,8019227366051,PIRELLI,315/70 R 22.5 TL 156/150L (154/150M) FH:01 PROWAY M+S 3PMSF,315,70,22.5,156,L,FH:01 PROWAY,14,408.75,,
TYRE-T44C7724F1D0E,8019227374643,PIRELLI,275/55 R 20 XL TL 117V SCORPION WINTER (LR) MFS BSW M+S 3PMSF,275,55,20,117,V,SCORPION WINTER (LR),20,223.44,,
TYRE-T4F8EFC8EC287,3528700029291,KLEBER,205/55 R 16 TL 91H QUADRAXER 3 BSW M+S 3PMSF,205,55,16,91,H,QUADRAXER 3,50,58.67,,
TYRE-T55AD43173828,6924064120501,APLUS,205/55 R 15 TL 88V A609 BSW,205,55,15,88,V,A609,50,37.56,,
TYRE-T578F5F6BEFA5,8808563615851,HANKOOK,265/30 ZR 20 XL TL (94Y) VENTUS EVO MFS SBL,265,30,20,94,(Y),VENTUS EVO,20,163.28,,
TYRE-T564C2FD917B3,8903094005949,BKT,11L - 16 TT  RIB I-1 FARM 10PR,11L,,16,,,RIB I-1 FARM,8,146.44,,
TYRE-T63F5FB1D3B42,3528700320541,MICHELIN,295/80 R 22.5 TL 152/148L X MULTIWAY 3D XDE M+S 3PMSF RFID,295,80,22.5,152,L,X MULTIWAY 3D XDE,15,577.21,,
TYRE-T6617E29E1E12,4050496003425,MATADOR,235/45 R 19 XL TL 99W HECTORRA 5 BSW,235,45,19,99,W,HECTORRA 5 (EVc),50,102.41,,
TYRE-T6E5472F5E41C,4717622035186,NANKANG,235/35 ZR 20 XL TL 92W NOBLE SPORT NS-20 MFS,235,35,20,92,W,NOBLE SPORT NS-20,16,104.30,,
TYRE-T73C80883AC09,5452000678362,DUNLOP,2.75 - 17 TT 41P D104,2.75,,17,41,P,D104,5,31.62,,
TYRE-T77B90D986A6D,5452000673824,GOODYEAR,385/55 R 22.5 TL 160K/158L FUELMAX T 20PR M+S LRL,385,55,22.5,160,K,FUELMAX T,5,430.55,,
TYRE-T79868FCA69C5,3831126106645,MITAS,90/100 - 12 M/C TT 46M TERRA FORCE-EX MH SUPER SOFT (2xGREEN) (IND),90,100,12,46,M,TERRA FORCE-EX MH SUPER SOFT (2xGREEN),7,47.79,,
TYRE-T82A78C5A5BB0,8019227214888,PIRELLI,120/70 ZR 17 M/C TL (58W) DIABLO ROSSO II (D),120,70,17,58,(W),DIABLO ROSSO II (D),21,75.54,,
TYRE-T89852F059EA7,3528702535684,MICHELIN,265/45 R 21 XL TL 108W PILOT SPORT 4 SUV (I) FRV ACOUSTIC,265,45,21,108,W,PILOT SPORT 4 SUV (I),12,306.20,,
TYRE-T8B8258479263,6933882554603,CST,235/65 R 17 XL TL 108V MEDALLION MD-A7 SUV BSW,235,65,17,108,V,MEDALLION MD-A7 SUV,20,73.95,,
TYRE-T92941D8203D6,4038526340931,GOODYEAR,255/40 R 19 XL TL 100W ULTRAGRIP PERFORMANCE+ (*) MFS BSW M+S 3PMSF,255,40,19,100,W,ULTRAGRIP PERFORMANCE+ (*),20,171.91,,
TYRE-T9879BDEDC400,6924064129221,LANVIGATOR,215/45 ZR 17 XL TL 91Y CATCHPOWER PLUS BSW,215,45,17,91,Y,CATCHPOWER PLUS,32,55.37,,
TYRE-T991718CDCEB4,3286342090016,BRIDGESTONE,215/75 R 16 C TL 113/111R DURAVIS VAN 8PR BSW ENLITEN,215,75,16,113,R,DURAVIS VAN,7,131.45,,
TYRE-TA48601090B26,8697322144615,LASSA,205/80 R 16 XL TL 104T COMPETUS WINTER 2 + BSW M+S 3PMSF,205,80,16,104,T,COMPETUS WINTER 2 +,20,99.02,,
TYRE-TAE106639C929,3286340848411,BRIDGESTONE,100/80 - 10 M/C TL 53J HOOP B01,100,80,10,53,J,HOOP B01,8,30.72,,
TYRE-TB1B4CD33EB59,8605068714610,CROSSWIND,185/70 R 14 TL 88T COMFORT PEAK BSW (SRB),185,70,14,88,T,COMFORT PEAK,36,42.51,,
TYRE-TB76E62C58028,4968814949808,YOKOHAMA,215/40 R 17 XL TL 87W BLUEARTH-A AE-50,215,40,17,87,W,BLUEARTH-A AE-50,25,84.77,,
TYRE-TB9A568FBB34C,6924064114968,LANVIGATOR,215/40 ZR 17 XL TL 87W CATCHFORS A/S II BSW M+S 3PMSF,215,40,17,87,W,CATCHFORS A/S II,4,72.76,,
TYRE-TBB484EA7CEAE,8019227411881,PIRELLI,205/55 R 17 XL TL 95V CINTURATO P7 (P7C2),205,55,17,95,V,CINTURATO P7 (P7C2),50,92.11,,
TYRE-TBE050B763D7F,4038526198457,DUNLOP,MT90 B 16 M/C TL 72H D 402 F TOUR ELITE II WW,90,,16,72,H,D 402 F TOUR ELITE II,40,181.64,,
TYRE-TC3993CE2BC94,4050496002848,MATADOR,205/70 R 15 C TL  106/104R HECTORRA VAN 8PR BSW,205,70,15,106,R,HECTORRA VAN,8,72.46,,
TYRE-TCB25F1F19D9B,4019238036909,CONTINENTAL,175/65 R 15 XL TL 88T ALLSEASONCONTACT (EVc) M+S 3PMSF,175,65,15,88,T,ALLSEASONCONTACT (EVc),45,74.82,,
TYRE-TCEBBD8ACB9F9,8059971009057,MAXIMO,520/70 R 38 TL 150A8/150B RADIAL70 R-1W,520,70,38,150,A8,RADIAL70,4,1074.20,,
TYRE-TD2A5FBB93CE8,4717784522463,MAXXIS,30x10.00 R 14 TL  RAZR XT 8PR NHS,30,10.00,14,,,RAZR XT,50,188.58,,
TYRE-TECD5964E9FFC,3528707345127,KORMORAN,285/60 R 18 XL TL 120T KORMORAN ROAD TERRAIN,285,60,18,120,T,KORMORAN ROAD-TERRAIN,48,76.21,,
TYRE-TED9245A8C216,6953913174181,MIRAGE,245/45 R 20 TL 99Y MR-HP172,245,45,20,99,Y,MR-HP172,5,73.61,,
TYRE-TF2963A9459D9,5452000360632,FULDA,195/65 R 15 XL TL 95T ECOCONTROL,195,65,15,95,T,ECOCONTROL,50,45.95,,
TYRE-R0DFA04C68C82,4250353328214,TEC-SPEEDWHEELS,7.0Jx16 H2 ET38 5x112x72.5 AS4 schwarz-glanz RL:730kg,7.0,,16,,,,10,86.55,,
TYRE-R15E3C6C516E8,4250996362934,RC-DESIGN,8.5Jx18 H2 ET40 5x112x66.55 RC34 kristallsilber (ks),8.5,,18,,,,20,130.69,,
TYRE-R175071E5C99D,8030580894722,MAK,8.5Jx18 H2 ET35 6x139.7x67.1 PEAK matt black,8.5,,18,,,,16,187.59,,
TYRE-R31B7A4166A21,4046003014909,ALUTEC,7.5Jx17 H2 ET35 5x112x70.1 GRIP 5-LOCH graphit,7.5,,17,,,,40,102.09,,
TYRE-R341C83707FDF,4250906815932,MWD,6.0Jx15 H2 ET43 4x100x56.5 Fiat Grande Punto MWD 15185,6.0,,15,,,,40,35.98,,
TYRE-R4369F8B473AE,4250996323386,BROCK,7.5Jx18 H2 ET38 5x110x65.1 B39 himalaya-grau matt O2 RL:730kg,7.5,,18,,,,20,120.45,,
