No header
8019227216998;2169900;"PIRELLI 420/85R28TL 139A8(139B)R-1W";PIRELLI;2;584.40;;N;N
8019227269512;2695100;"PIRELLI 650/85R38TL 173DR-1W";PIRELLI;2;2432.00;;N;N
3286341325515;13255;"BRIDGESTONE   285/70 R19.5 146/144M TL M+S";BRIDGESTONE;2;316.00;M+S;J;N
4024067750148;0525117000;"SEMPERIT      315/80 R22.5 156/150K TL 20 PR M+S";SEMPERIT;8;368.00;M+S;J;N
3286341034813;10348;"BRIDGESTONE   385/65 R22.5 160K TL 20 PR M+S";BRIDGESTONE;3;409.00;M+S;J;N
6419440123967;T675032;"NOKIAN        315/70 R22.5 152/148M TL M+S";NOKIAN;8;370.00;M+S;J;N
6419440234908;T675034;"NOKIAN        295/80 R22.5 152/148M TL M+S";NOKIAN;8;337.00;M+S;J;N
8019227316742;3167400;"*PIRELLI      265/70 R19.5 140/138M TL M+S";PIRELLI;6;264.00;M+S;J;N
3528706060564;606056;"MICHELIN-RE   315/70 R22.5 154/150L TL M+S";MICHELIN-RE;20;381.00;M+S;J;N
3286341345414;13454;"FIRESTONE     385/65 R22.5 160K TL 20 PR M+S";FIRESTONE;10;325.00;M+S;J;N
3286341345513;13455;"FIRESTONE     13 R22.5 156/150K TL M+S";FIRESTONE;8;321.00;M+S;J;N
3286341345612;13456;"FIRESTONE     315/80 R22.5 156/150K TL M+S";FIRESTONE;20;320.00;M+S;J;N
3286341345711;13457;"FIRESTONE     13 R22.5 156/150K TL M+S";FIRESTONE;6;321.00;M+S;J;N
3286341345810;13458;"FIRESTONE     315/80 R22.5 156/150K TL M+S";FIRESTONE;7;316.00;M+S;J;N
3286341037418;10374;"BRIDGESTONE   225/75 R17.5 129/127M TL 14 PR M+S";BRIDGESTONE;4;204.00;M+S;J;N
3286341037913;10379;"BRIDGESTONE   265/70 R19.5 140/138M TL M+S";BRIDGESTONE;6;261.00;M+S;J;N
4019238752915;0620139000;"CONTINENTAL 320/70R24 116D/119A8 TL TR70";CONTINENTAL;2;374.00;;N;N
4019238662443;0515328000;"CONTINENTAL   385/65 R22.5 160K TL 20 PR M+S";CONTINENTAL;8;422.00;M+S;J;N
4019238669138;0515335000;"CONTINENTAL   385/65 R22.5 164K TL 20 PR M+S";CONTINENTAL;20;429.00;M+S;J;N
4019238013986;0532156000;"CONTINENTAL   265/70 R19.5 143/141K TL 16 PR M+S";CONTINENTAL;4;277.00;M+S;J;N
4019238016420;0514090000;"CONTINENTAL   265/70 R19.5 140/138M TL 16 PR M+S";CONTINENTAL;4;276.00;M+S;J;N
4019238011234;0525165000;"CONTINENTAL   385/55 R22.5 158K TL 18 PR M+S";CONTINENTAL;12;428.00;M+S;J;N
4019238011098;0522331000;"CONTINENTAL   11 R22.5 148/145L TL 16 PR M+S";CONTINENTAL;20;320.00;M+S;J;N
4019238011272;0522346000;"CONTINENTAL   305/70 R22.5 150/148M TL 16 PR M+S";CONTINENTAL;8;415.00;M+S;J;N
4019238016437;0514098000;"CONTINENTAL   385/55 R22.5 160K TL 20 PR M+S";CONTINENTAL;8;436.00;M+S;J;N
4019238011128;0523048000;"CONTINENTAL   13 R22.5 154/150K TL 18 PR M+S";CONTINENTAL;8;413.00;M+S;J;N
4019238011265;0535040000;"CONTINENTAL   425/65 R22.5 165K TL 16 PR M+S";CONTINENTAL;1;580.00;M+S;J;N
4019238012613;0422074000;"CONTINENTAL   10 R17.5 134/132L TL 16 PR M+S";CONTINENTAL;20;295.00;M+S;J;N
4019238650907;0574007000;"CONTI. 10.5R20 128J TL MPT80 10PR POR";CONTINENTAL;1;322.00;M+S;N;N
4019238650914;0574006000;"CONTI. 10.5R20 134J TL MPT80 14PR POR";CONTINENTAL;11;321.00;M+S;N;N
5452000745606;573122;"SAVA          235/75 R17.5 132/130M TL 14 PR M+S";SAVA;5;196.00;M+S;J;N
5452000745859;573126;"FULDA         235/75 R17.5 132/130M TL 14 PR M+S";FULDA;16;196.00;M+S;J;N
6419440248134;T675221;"NOKIAN        295/80 R22.5 154/149M TL M+S";NOKIAN;4;325.00;M+S;J;N
6419440248127;T675220;"NOKIAN        315/70 R22.5 156/150L TL M+S";NOKIAN;8;347.00;M+S;J;N
6419440243993;T675214;"NOKIAN        315/80 R22.5 156/150L TL M+S";NOKIAN;6;348.00;M+S;J;N
6419440248141;T675222;"NOKIAN        385/65 R22.5 160/158K TL M+S";NOKIAN;11;371.00;M+S;J;N
3528706841187;684118;"MICHELIN-RE   315/80 R22.5 156/150K TL M+S";MICHELIN-RE;2;396.00;M+S;J;N
5452000749758;573244;"DUNLOP        315/80 R22.5 156/150K TL 18 PR M+S";DUNLOP;8;385.00;M+S;J;N
4019238630664;0521073000;"CONTINENTAL   295/80 R22.5 154/149M TL 16 PR M+S";CONTINENTAL;12;421.00;M+S;J;N
8808563446516;3003251;"HANKOOK       315/60 R22.5 154/148J TL 16 PR M+S";HANKOOK;2;423.00;M+S;J;N
5452000745866;573127;"FULDA         225/75 R17.5 129/127M TL 12 PR M+S";FULDA;3;180.00;M+S;J;N
5452000745873;573128;"FULDA         245/70 R17.5 136/134M TL 16 PR M+S";FULDA;8;204.00;M+S;J;N
5452000745927;573133;"FULDA         215/75 R17.5 126/124M TL 12 PR M+S";FULDA;16;154.00;M+S;J;N
5452000748546;573243;"FULDA         315/80 R22.5 156/150K TL 18 PR M+S";FULDA;15;367.00;M+S;J;N
5452000540171;568930;"GOODYEAR      225/75 R17.5 129/127M TL 12 PR M+S";GOODYEAR;4;206.00;M+S;J;N
5452000540195;568932;"GOODYEAR      235/75 R17.5 132/130M TL 14 PR M+S";GOODYEAR;20;211.00;M+S;J;N
5452000541079;568921;"GOODYEAR      205/75 R17.5 124/122M TL 12 PR M+S";GOODYEAR;3;183.00;M+S;J;N
5452000540379;568892;"GOODYEAR      205/75 R17.5 124/122M TL 12 PR M+S";GOODYEAR;7;186.00;M+S;J;N
5452000541345;568898;"GOODYEAR      235/75 R17.5 132/130M TL 14 PR M+S";GOODYEAR;20;212.00;M+S;J;N
5452000738073;572912;"GOODYEAR      235/75 R17.5 143/141J TL 18 PR M+S";GOODYEAR;1;206.00;M+S;J;N
5452000577177;570295;"GOODYEAR      245/70 R19.5 141/140J TL 16 PR M+S";GOODYEAR;2;255.00;M+S;J;N
5452000745989;573160;"GOODYEAR      295/80 R22.5 154/149M TL 18 PR M+S";GOODYEAR;1;351.00;M+S;J;N
5452000746009;573162;"GOODYEAR      315/80 R22.5 156/150L TL 18 PR M+S";GOODYEAR;4;427.00;M+S;J;N
5452000743206;573100;"GOODYEAR      385/65 R22.5 164K TL 20 PR M+S";GOODYEAR;4;425.00;M+S;J;N
5452000743077;573071;"GOODYEAR      315/60 R22.5 152/148J TL 16 PR M+S";GOODYEAR;2;527.00;M+S;J;N
8717931521178;B31570225BKYM20303;"BARKLEY       315/70 R22.5 156/154L TL 18 PR M+S";BARKLEY;13;205.00;M+S;J;N
8718858213610;B31570225BKYLW1800;"BARKLEY       315/70 R22.5 154/152L TL 16 PR M+S";BARKLEY;6;195.00;M+S;J;N
8718858213627;B31580225BKYLW1800;"BARKLEY       315/80 R22.5 156L TL 20 PR M+S";BARKLEY;2;214.00;M+S;J;N
8718858214303;B38565225BKYJ21904;"BARKLEY       385/65 R22.5 164J TT 24 PR";BARKLEY;6;221.00;;N;N
4024063002043;0512469000;"BARUM         385/65 R22.5 160K TL 20 PR M+S";BARUM;2;385.00;M+S;J;N
4024067000465;0512427000;"SEMPERIT      315/80 R22.5 156/150L TL 20 PR M+S";SEMPERIT;2;356.00;M+S;J;N
4019238012316;0620184000;"CONTINENTAL   600/65 R38 153/156 D";CONTINENTAL;2;1389.00;;N;N
3528701125138;112513;"MICHELIN      385/65 R22.5 160K TL VM 3PMSF M+S";MICHELIN;20;493.00;M+S;J;N
3528701625270;162527;"MICHELIN      385/65 R22.5 160J TL VG 20 PR M+S";MICHELIN;20;484.00;M+S;J;N
6419440314532;T675234;"NOKIAN        385/65 R22.5 160K TL M+S";NOKIAN;20;331.00;M+S;J;N
6419440314556;T675238;"NOKIAN        315/80 R22.5 156/150K TL M+S";NOKIAN;6;337.00;M+S;J;N
8808563439532;3003149;"HANKOOK       315/80 R22.5 156/150K TL 20 PR M+S";HANKOOK;7;390.00;M+S;J;N
8808563439570;3003153;"HANKOOK       455/40 R22.5 160J TL 22 PR M+S";HANKOOK;18;481.00;M+S;J;N
8808563457642;3003412;"HANKOOK       445/45 R19.5 160K TL 22 PR";HANKOOK;1;445.00;;N;N
8808563457659;3003413;"*HANKOOK      435/50 R19.5 160J TL 22 PR";HANKOOK;8;403.00;;N;N
8808563453347;3003303;"HANKOOK       385/65 R22.5 160K TL 20 PR M+S";HANKOOK;4;380.00;M+S;J;N
3286341351118;13511;"*BRIDGESTONE  315/70 R22.5 154/150L TL M+S";BRIDGESTONE;20;358.00;M+S;J;N
3286341350616;13506;"*BRIDGESTONE  315/70 R22.5 156/150L TL M+S";BRIDGESTONE;20;358.00;M+S;J;N
3286341350814;13508;"BRIDGESTONE   315/80 R22.5 156/150L TL M+S";BRIDGESTONE;20;413.00;M+S;J;N
3286341349610;13496;"BRIDGESTONE   385/65 R22.5 160K TL 20 PR M+S";BRIDGESTONE;9;356.00;M+S;J;N
3286341349917;13499;"BRIDGESTONE   385/55 R22.5 160K TL 20 PR M+S";BRIDGESTONE;20;373.00;M+S;J;N
3286341346619;13466;"BRIDGESTONE   245/70 R19.5 136/134M TL M+S";BRIDGESTONE;8;243.00;M+S;J;N
3286341346411;13464;"BRIDGESTONE   245/70 R19.5 136/134M TL M+S";BRIDGESTONE;2;252.00;M+S;J;N
5452000560841;569563;"GOODYEAR      295/80 R22.5 152/148K TL 18 PR M+S";GOODYEAR;2;473.00;M+S;J;N
5452000813879;573562;"DUNLOP        425/55 R19.5 160J TL M+S";DUNLOP;1;543.00;M+S;N;N
4024067000625;0514111000;"SEMPERIT      275/70 R22.5 150/145J TL 18 PR M+S";SEMPERIT;4;299.00;M+S;J;N
4024067000700;0515515000;"SEMPERIT      315/80 R22.5 156/150K TL 18 PR M+S";SEMPERIT;4;369.00;M+S;J;N
4019238027778;05124830000;"*CONTINENTAL  245/70 R19.5 136/134M TL 16 PR M+S";CONTINENTAL;8;270.00;M+S;J;N
5452000735751;572810;"GOODYEAR      315/60 R22.5 152/148L TL 20 PR M+S";GOODYEAR;18;413.00;M+S;J;N
5452000538871;568806;"GOODYEAR      305/70 R19.5 148/145M TL 18 PR M+S";GOODYEAR;5;331.00;M+S;J;N
3286341350012;13500;"BRIDGESTONE   385/65 R22.5 160K TL 20 PR M+S";BRIDGESTONE;4;374.00;M+S;J;N
4024063002326;0515513000;"BARUM         315/80 R22.5 156/150K TL 20 PR M+S";BARUM;19;392.00;M+S;J;N
4050496000837;05124850000;"*MATADOR      315/70 R22.5 156/150L TL 20 PR M+S";MATADOR;1;324.00;M+S;J;N
4050496000844;05124870000;"*MATADOR      315/80 R22.5 156/150L TL 20 PR M+S";MATADOR;7;384.00;M+S;J;N
8808563454221;3003309;"HANKOOK       385/65 R22.5 164K TL 24 PR M+S";HANKOOK;20;358.00;M+S;J;N
5452000546463;569053;"DUNLOP        215/75 R17.5 126/124M TL 12 PR M+S";DUNLOP;1;191.00;M+S;J;N
5452000546500;569057;"DUNLOP        235/75 R17.5 132/130M TL 14 PR M+S";DUNLOP;4;238.00;M+S;J;N
5452000820846;574010;"FULDA         265/70 R19.5 140/138M TL 16 PR M+S";FULDA;8;243.00;M+S;J;N
5452000814876;573567;"GOODYEAR      275/70 R22.5 152/148J TL 16 PR M+S";GOODYEAR;4;361.00;M+S;N;N
5452000814883;573568;"GOODYEAR      455/40 R22.5 160J TL 20 PR M+S";GOODYEAR;8;461.00;M+S;N;N
3286341351316;13513;"BRIDGESTONE   295/80 R22.5 152/148M TL M+S";BRIDGESTONE;6;414.00;M+S;J;N
3286341688313;16883;"BRIDGESTONE   315/60 R22.5 152/148L TL M+S";BRIDGESTONE;15;405.00;M+S;J;N
3286341356113;13561;"BRIDGESTONE   385/65 R22.5 164K TL M+S";BRIDGESTONE;2;375.00;M+S;J;N
3286341688214;16882;"BRIDGESTONE   315/60 R22.5 154/148L TL M+S";BRIDGESTONE;11;405.00;M+S;J;N
3286341338911;13389;"BRIDGESTONE 710/70 R38 171D168E VX-TRAC TL";BRIDGESTONE;2;3218.00;;N;N
3286341339819;13398;"BRIDGESTONE 650/65 R38 163D159E VX-TRAC TL";BRIDGESTONE;2;1980.50;;N;N
3286341341010;13410;"BRIDGESTONE 600/65 R28 154D151E VX-TRAC TL";BRIDGESTONE;2;1491.00;;N;N
3286341343113;13431;"BRIDGESTONE 710/70 R42 173D170E VX-TRAC TL";BRIDGESTONE;2;3895.00;;N;N
8019227310375;3103700;"PIRELLI       315/80 R22.5 156/150L TL M+S";PIRELLI;20;358.00;M+S;J;N
8019227322026;3220200;"PIRELLI       315/70 R22.5 156/150L TL M+S";PIRELLI;6;338.00;M+S;J;N
4019238030242;0511170000;"CONTINENTAL   355/50 R22.5 156K TL 18 PR M+S";CONTINENTAL;5;522.00;M+S;J;N
4019238032581;0532189000;"CONTINENTAL   425/65 R22.5 165K TL 20 PR M+S";CONTINENTAL;4;508.00;M+S;N;N
5452000735416;579004;"GOODYEAR      295/80 R22.5 152/148M TL 18 PR M+S";GOODYEAR;11;399.00;M+S;J;N
3528707425560;742556;"MICHELIN      315/70 R22.5 154/150L TL VB M+S";MICHELIN;8;572.00;M+S;J;N
8019227326444;3264400;"PIRELLI       315/80 R22.5 156/150L TL M+S";PIRELLI;13;343.00;M+S;J;N
8019227366044;3660400;"PIRELLI       315/80 R22.5 158/150L TL M+S";PIRELLI;6;324.00;M+S;J;N
8019227355833;3558300;"PIRELLI       295/80 R22.5 152/148L TL M+S";PIRELLI;1;338.00;M+S;J;N
8019227355840;3558400;"PIRELLI       295/80 R22.5 152/148L TL M+S";PIRELLI;4;346.00;M+S;J;N
8019227375046;3750400;"PIRELLI       295/80 R22.5 154/149M TL M+S";PIRELLI;2;372.00;M+S;J;N
8019227355888;3558800;"FORMULA       215/75 R17.5 135/133J TL M+S";FORMULA;1;143.00;M+S;J;N
8019227357066;3570600;"FORMULA       215/75 R17.5 126/124M TL M+S";FORMULA;4;143.00;M+S;J;N
8019227360929;3609200;"FORMULA       315/70 R22.5 156/150L TL M+S";FORMULA;14;225.00;M+S;J;N
8019227365931;3659300;"FORMULA       385/55 R22.5 160K TL M+S";FORMULA;20;232.00;M+S;J;N
5452000735836;572830;"*GOODYEAR     315/80 R22.5 156/154L TL 20 PR M+S";GOODYEAR;3;378.00;M+S;J;N
5452000828934;574192;"GOODYEAR      295/60 R22.5 150/147K TL 18 PR M+S";GOODYEAR;2;449.00;M+S;J;N
5452000730848;572721;"GOODYEAR      315/80 R22.5 156/150L TL 20 PR M+S";GOODYEAR;20;395.00;M+S;J;N
5452000735775;572812;"GOODYEAR      315/70 R22.5 154/150L TL 20 PR M+S";GOODYEAR;20;388.00;M+S;J;N
5452000734839;572792;"GOODYEAR      295/60 R22.5 150/147K TL 18 PR M+S";GOODYEAR;4;401.00;M+S;J;N
6419440294698;T675232;"NOKIAN        265/70 R19.5 143/141J TL M+S";NOKIAN;4;276.00;M+S;J;N
6419440312514;T675233;"NOKIAN        275/70 R22.5 148/145M TL M+S";NOKIAN;8;329.00;M+S;J;N
6419440335520;T675240;"NOKIAN        295/80 R22.5 152/148J TL M+S";NOKIAN;6;350.00;M+S;J;N
6419440311906;T675237;"NOKIAN        385/65 R22.5 164K TL M+S";NOKIAN;2;437.00;M+S;J;N
6419440335537;T675241;"NOKIAN        385/55 R22.5 160K TL M+S";NOKIAN;7;416.00;M+S;J;N
6419440351438;T675244;"NOKIAN        265/70 R19.5 143/141J TL M+S";NOKIAN;12;248.00;M+S;J;N
6419440383064;T675247;"NOKIAN        385/65 R22.5 160K TL M+S";NOKIAN;1;327.00;M+S;J;N
6419440351421;T675243;"NOKIAN        275/70 R22.5 148/145K TL M+S";NOKIAN;4;237.00;M+S;J;N
8808563448541;3003268;"HANKOOK       235/75 R17.5 132/130M TL 16 PR M+S";HANKOOK;20;194.00;M+S;J;N
4019238012132;0620173000;"CONTINENTAL   650/65 R38 157/160 D";CONTINENTAL;4;1680.00;;N;N
4019238012149;0620174000;"CONTINENTAL 540/65R30 150D/153A8 TL T/M";CONTINENTAL;2;952.00;;N;N
4019238012309;0620185000;"CONTINENTAL   600/65 R34 151/154 D";CONTINENTAL;2;1204.00;;N;N
4019238012293;0620186000;"CONTINENTAL  440/65R28 131D/134A8 TL T/M";CONTINENTAL;2;545.00;;N;N
4019238020052;0620217000;"CONTINENTAL 600/70R30 152D/155A8 TL T/M";CONTINENTAL;2;1501.00;;N;N
4019238032574;0525186000;"CONTINENTAL   315/80 R22.5 156/150K TL 18 PR M+S";CONTINENTAL;4;438.00;M+S;J;N
4019238031935;0412110000;"CONTINENTAL   10.00 R20 146/143K TT 16 PR";CONTINENTAL;4;358.00;;N;N
4019238037029;0492058000;"CONTINENTAL   7.50 R15 135/133G TT 16 PR M+S";CONTINENTAL;4;229.00;M+S;J;N
4024067000830;0412130000;"SEMPERIT      245/70 R17.5 136/134M TL 14 PR M+S";SEMPERIT;4;246.00;M+S;J;N
4024067000854;0412144000;"SEMPERIT      235/75 R17.5 132/130M TL 12 PR M+S";SEMPERIT;4;218.00;M+S;J;N
4024067000861;0412145000;"SEMPERIT      225/75 R17.5 129/127M TL 12 PR M+S";SEMPERIT;2;205.00;M+S;J;N
4024067000878;0412146000;"SEMPERIT      205/75 R17.5 124/122M TL 12 PR M+S";SEMPERIT;2;193.00;M+S;J;N
4024067000885;0412148000;"SEMPERIT      215/75 R17.5 126/124M TL 12 PR M+S";SEMPERIT;4;178.00;M+S;J;N
8808563397504;3002587;"HANKOOK       12 R22.5 152/149K TL 18 PR M+S";HANKOOK;8;320.00;M+S;J;N
8808563405865;3002705;"HANKOOK       295/80 R22.5 152/148J TL 16 PR M+S";HANKOOK;2;374.00;M+S;J;N
8808563453422;3003304;"*HANKOOK      315/60 R22.5 154L TL 16 PR M+S";HANKOOK;4;406.00;M+S;J;N
4019238030754;0515530000;"CONTINENTAL   315/80 R22.5 156/150K TL ED 18 PR";CONTINENTAL;14;418.00;M+S;J;N
4019238026047;0574012000;"CONTINENTAL 315/55R16  120K/124F TL";CONTINENTAL;20;281.00;M+S;N;N
4019238026023;0574014000;"CONTINENTAL 335/80R20  147K TL";CONTINENTAL;20;412.00;M+S;N;N
4019238030044;0574016000;"CONTINENTAL 365/70R18  135B/146A2 TL";CONTINENTAL;2;404.00;;N;N
4019238037005;0512580000;"CONTINENTAL   11 R22.5 148/145L TL 16 PR";CONTINENTAL;2;334.00;;N;N
4019238026030;0574013000;"CONTINENTAL 275/80R20 134K  TL";CONTINENTAL;6;347.00;M+S;N;N
4019238041309;0422158000;"CONTINENTAL   225/75 R17.5 129/127M TL 12 PR M+S";CONTINENTAL;20;221.00;M+S;J;N
4019238041248;0422164000;"CONTINENTAL   235/75 R17.5 132/130M TL 12 PR M+S";CONTINENTAL;16;232.00;M+S;J;N
4019238041279;0422161000;"CONTINENTAL   245/70 R17.5 136/134M TL 14 PR M+S";CONTINENTAL;5;237.00;M+S;J;N
4019238041255;0422163000;"CONTINENTAL   265/70 R17.5 139/136M TL 14 PR M+S";CONTINENTAL;11;287.00;M+S;J;N
4019238031928;0532188000;"CONTINENTAL   385/65 R22.5 160K TL 20 PR M+S";CONTINENTAL;6;407.00;M+S;N;N
4024063002586;0422153000;"BARUM         205/75 R17.5 124/122M TL 12 PR M+S";BARUM;1;186.00;M+S;J;N
4019238041293;0422159000;"CONTINENTAL   215/75 R17.5 126/124M TL 12 PR M+S";CONTINENTAL;20;189.00;M+S;J;N
4038526031303;577361;"FULDA         205/75 R17.5 124/122M TL 12 PR M+S";FULDA;2;166.00;M+S;J;N
4038526031358;577411;"*FULDA        245/70 R19.5 136/134M TL 16 PR M+S";FULDA;1;231.00;M+S;J;N
4038526031365;577412;"FULDA         265/70 R19.5 140/138M TL 16 PR M+S";FULDA;4;231.00;M+S;J;N
4038526031372;577413;"FULDA         285/70 R19.5 146/144L TL 16 PR M+S";FULDA;6;253.00;M+S;J;N
4038526031815;577362;"FULDA         215/75 R17.5 126/124M TL 12 PR M+S";FULDA;3;154.00;M+S;J;N
4038526031822;577363;"FULDA         225/75 R17.5 129/127M TL 12 PR M+S";FULDA;2;180.00;M+S;J;N
4038526031839;577364;"FULDA         235/75 R17.5 132/130M TL 14 PR M+S";FULDA;8;196.00;M+S;J;N
4038526034458;577486;"FULDA         9.5 R17.5 129/127M TL 14 PR M+S";FULDA;1;212.00;M+S;J;N
5452000735379;572782;"GOODYEAR      295/55 R22.5 147/145K TL 18 PR M+S";GOODYEAR;20;475.00;M+S;J;N
3286341695311;16953;"BRIDGESTONE   315/70 R22.5 154/150L TL M+S";BRIDGESTONE;20;384.00;M+S;J;N
3286341695410;16954;"BRIDGESTONE   315/80 R22.5 156/150L TL M+S";BRIDGESTONE;20;384.00;M+S;J;N
3286341694710;16947;"BRIDGESTONE   315/80 R22.5 156/150L TL M+S";BRIDGESTONE;20;389.00;M+S;J;N
3528701953076;195307;"MICHELIN      315/60 R22.5 154/148L TL VG M+S";MICHELIN;3;574.00;M+S;J;N
4024063002579;0422088000;"BARUM         245/70 R17.5 136/134M TL 14 PR M+S";BARUM;2;243.00;M+S;J;N
4024063002531;0412126000;"BARUM         245/70 R17.5 136/134M TL 14 PR M+S";BARUM;2;253.00;M+S;J;N
4024063002548;0412134000;"BARUM         205/75 R17.5 124/122M TL 12 PR M+S";BARUM;8;198.00;M+S;J;N
4024063002555;0412135000;"BARUM         235/75 R17.5 132/130M TL 12 PR M+S";BARUM;6;240.00;M+S;J;N
4024063003408;05125900000;"*BARUM        245/70 R19.5 136/134M TL 16 PR M+S";BARUM;6;246.00;M+S;J;N
4019238033274;0523050000;"CONTINENTAL   295/80 R22.5 152/148M TL 16 PR M+S";CONTINENTAL;6;453.00;M+S;J;N
4019238033137;0513031000;"CONTINENTAL   315/70 R22.5 156/150L TL 20 PR M+S";CONTINENTAL;20;423.00;M+S;J;N
4019238033144;0513032000;"CONTINENTAL   315/80 R22.5 156/150L TL 18 PR M+S";CONTINENTAL;5;441.00;M+S;J;N
4019238033151;0513033000;"CONTINENTAL   385/65 R22.5 164K TL 20 PR M+S";CONTINENTAL;6;439.00;M+S;J;N
4024067000922;0422096000;"SEMPERIT      245/70 R17.5 136/134M TL 14 PR M+S";SEMPERIT;4;246.00;M+S;J;N
4024067000939;0422149000;"SEMPERIT      235/75 R17.5 132/130M TL 12 PR M+S";SEMPERIT;8;218.00;M+S;J;N
4024067000946;0422150000;"SEMPERIT      225/75 R17.5 129/127M TL 12 PR M+S";SEMPERIT;4;205.00;M+S;J;N
3528704120864;412086;"MICHELIN      385/65 R22.5 160K TL VG M+S";MICHELIN;1;583.00;M+S;J;N
4050496001261;0515563000;"MATADOR       13 R22.5 156/150K TL 18 PR M+S";MATADOR;10;392.00;M+S;N;N
8019227265392;2653904;"PIRELLI 650/75 R32 172D TL R-1W";PIRELLI;6;1709.00;;;N
8808563476629;3003583;"HANKOOK       315/70 R22.5 156/150L TL 20 PR M+S";HANKOOK;20;403.00;M+S;J;N
3286341688412;16884;"BRIDGESTONE   295/60 R22.5 150/147L TL M+S";BRIDGESTONE;7;464.00;M+S;J;N
3286341694413;16944;"BRIDGESTONE   315/70 R22.5 156/150L TL M+S";BRIDGESTONE;20;389.00;M+S;J;N
8808563441894;3003191;"HANKOOK       11 R22.5 148/145L TL SBL 16 PR M+S";HANKOOK;8;295.00;M+S;J;N
8808563446448;3003248;"HANKOOK       275/70 R22.5 148/145M TL SBL 16 PR";HANKOOK;20;294.00;M+S;J;N
4019238035711;0522410000;"CONTINENTAL   295/80 R22.5 152/148M TL 16 PR M+S";CONTINENTAL;4;418.00;M+S;J;N
4019238035759;0512575000;"CONTINENTAL   295/80 R22.5 154/149M TL 16 PR M+S";CONTINENTAL;4;409.00;M+S;J;N
4019238043174;0512610000;"*CONTINENTAL  12 R22.5 152/148L TL 16 PR M+S";CONTINENTAL;6;390.00;M+S;J;N
4019238043440;0523058000;"CONTINENTAL   285/70 R19.5 146/144M TL 16 PR M+S";CONTINENTAL;7;335.00;M+S;J;N
4019238043433;0513046000;"CONTINENTAL   285/70 R19.5 146/144M TL 16 PR M+S";CONTINENTAL;3;331.00;M+S;J;N
4019238045932;0535048000;"CONTINENTAL   275/70 R22.5 148/145J TL 18 PR M+S";CONTINENTAL;5;328.00;M+S;J;N
4019238042955;0492062000;"CONTINENTAL   8.25 R15 143/141G TT 18 PR M+S";CONTINENTAL;4;285.00;M+S;J;N
4019238042931;0412170000;"CONTINENTAL   9.5 R17.5 129/127L TL 14 PR";CONTINENTAL;8;250.00;;N;N
4038526034816;577500;"GOODYEAR      385/65 R22.5 164K TL 20 PR M+S";GOODYEAR;20;368.00;M+S;J;N
8808563461335;3003450;"HANKOOK       315/70 R22.5 156/150L TL 20 PR M+S";HANKOOK;1;375.00;M+S;J;N
8808563505541;3003599;"HANKOOK       13 R22.5 156/150K TL 18 PR M+S";HANKOOK;9;410.00;M+S;J;N
8808563463179;3003451;"HANKOOK       295/60 R22.5 150/147K TL 18 PR M+S";HANKOOK;20;267.00;M+S;J;N
8808563460987;3003442;"HANKOOK       425/65 R22.5 165K TL 20 PR M+S";HANKOOK;20;491.00;M+S;J;N
8808563475110;3003564;"HANKOOK       445/65 R22.5 169K TL 20 PR M+S";HANKOOK;4;499.00;M+S;J;N
5452000712288;572252;"FULDA         385/65 R22.5 164K TL 20 PR M+S";FULDA;20;308.00;M+S;J;N
3528701241647;124164;"MICHELIN      355/50 R22.5 156K TL M+S";MICHELIN;1;635.00;M+S;J;N
3528709312806;931280;"MICHELIN      315/45 R22.5 147/145L TL M+S";MICHELIN;8;595.00;M+S;J;N
3286341693317;16933;"BRIDGESTONE   385/65 R22.5 164K TL M+S";BRIDGESTONE;20;396.00;M+S;J;N
5452000712455;572203;"DUNLOP        435/50 R19.5 160J TL 3PMSF 20 PR M+S";DUNLOP;2;383.00;M+S;J;N
5452000582164;570624;"FULDA         435/50 R19.5 160J TL 3PMSF 20 PR M+S";FULDA;20;356.00;M+S;J;N
5452000577375;570307;"SAVA          435/50 R19.5 160J TL 3PMSF 20 PR M+S";SAVA;6;360.00;M+S;J;N
7291050084581;15212759;"ALLIANCE 710 / 45 - 26.5";ALLIANCE;2;1528.00;;N;N
4050496002336;0522423000;"MATADOR       265/70 R19.5 140/138M TL 14 PR M+S";MATADOR;2;214.00;M+S;J;N
3528704857104;485710;"MICHELIN      315/80 R22.5 156/150L TL VM 18 PR";MICHELIN;12;531.00;M+S;J;N
3528709742399;974239;"MICHELIN      315/80 R22.5 156/150L TL VM 18 PR";MICHELIN;2;526.00;M+S;J;N
5452000735874;572796;"GOODYEAR      315/60 R22.5 154/148L TL 20 PR M+S";GOODYEAR;20;421.00;M+S;J;N
8019227260632;2606300;"PIRELLI       315/80 R22.5 158/150L TL M+S";PIRELLI;4;362.00;M+S;J;N
8019227326680;3266800;"PIRELLI       315/70 R22.5 156/150L TL M+S";PIRELLI;17;328.00;M+S;J;N
8019227376357;3763500;"PIRELLI       14.00 R20 164/160G TL POR ML M+S";PIRELLI;1;515.00;M+S;N;N
8019227377439;3774300;"*PIRELLI      385/65 R22.5 160/158K TL M+S";PIRELLI;8;353.00;M+S;J;N
4019238049541;0422166000;"CONTINENTAL   9.5 R17.5 129/127L TL 14 PR M+S";CONTINENTAL;15;254.00;M+S;J;N
4038526064523;580501;"GOODYEAR      245/70 R19.5 136/134M TL 16 PR M+S";GOODYEAR;3;275.00;M+S;J;N
